block_id,name,display_name,hardness,resistance,stack_size,diggable,material,transparent,emit_light,filter_light,default_state,min_state_id,max_state_id
791,potted_bamboo,Potted Bamboo,0.0,0.0,64,True,default,True,0,0,15089,15089,15089
792,void_air,Void Air,0.0,0.0,64,False,default,True,0,0,15090,15090,15090
793,cave_air,Cave Air,0.0,0.0,64,False,default,True,0,0,15091,15091,15091
794,bubble_column,Bubble Column,0.0,0.0,64,True,default,True,0,1,15092,15092,15093
795,polished_granite_stairs,Polished Granite Stairs,1.5,6.0,64,True,mineable/pickaxe,False,0,0,15105,15094,15173
796,smooth_red_sandstone_stairs,Smooth Red Sandstone Stairs,2.0,6.0,64,True,mineable/pickaxe,False,0,0,15185,15174,15253
797,mossy_stone_brick_stairs,Mossy Stone Brick Stairs,1.5,6.0,64,True,mineable/pickaxe,False,0,0,15265,15254,15333
798,polished_diorite_stairs,Polished Diorite Stairs,1.5,6.0,64,True,mineable/pickaxe,False,0,0,15345,15334,15413
799,mossy_cobblestone_stairs,Mossy Cobblestone Stairs,2.0,6.0,64,True,mineable/pickaxe,False,0,0,15425,15414,15493
800,end_stone_brick_stairs,End Stone Brick Stairs,3.0,9.0,64,True,mineable/pickaxe,False,0,0,15505,15494,15573
801,stone_stairs,Stone Stairs,1.5,6.0,64,True,mineable/pickaxe,False,0,0,15585,15574,15653
802,smooth_sandstone_stairs,Smooth Sandstone Stairs,2.0,6.0,64,True,mineable/pickaxe,False,0,0,15665,15654,15733
803,smooth_quartz_stairs,Smooth Quartz Stairs,2.0,6.0,64,True,mineable/pickaxe,False,0,0,15745,15734,15813
804,granite_stairs,Granite Stairs,1.5,6.0,64,True,mineable/pickaxe,False,0,0,15825,15814,15893
805,andesite_stairs,Andesite Stairs,1.5,6.0,64,True,mineable/pickaxe,False,0,0,15905,15894,15973
806,red_nether_brick_stairs,Red Nether Brick Stairs,2.0,6.0,64,True,mineable/pickaxe,False,0,0,15985,15974,16053
807,polished_andesite_stairs,Polished Andesite Stairs,1.5,6.0,64,True,mineable/pickaxe,False,0,0,16065,16054,16133
808,diorite_stairs,Diorite Stairs,1.5,6.0,64,True,mineable/pickaxe,False,0,0,16145,16134,16213
809,polished_granite_slab,Polished Granite Slab,1.5,6.0,64,True,mineable/pickaxe,False,0,0,16217,16214,16219
810,smooth_red_sandstone_slab,Smooth Red Sandstone Slab,2.0,6.0,64,True,mineable/pickaxe,False,0,0,16223,16220,16225
811,mossy_stone_brick_slab,Mossy Stone Brick Slab,1.5,6.0,64,True,mineable/pickaxe,False,0,0,16229,16226,16231
812,polished_diorite_slab,Polished Diorite Slab,1.5,6.0,64,True,mineable/pickaxe,False,0,0,16235,16232,16237
813,mossy_cobblestone_slab,Mossy Cobblestone Slab,2.0,6.0,64,True,mineable/pickaxe,False,0,0,16241,16238,16243
814,end_stone_brick_slab,End Stone Brick Slab,3.0,9.0,64,True,mineable/pickaxe,False,0,0,16247,16244,16249
815,smooth_sandstone_slab,Smooth Sandstone Slab,2.0,6.0,64,True,mineable/pickaxe,False,0,0,16253,16250,16255
816,smooth_quartz_slab,Smooth Quartz Slab,2.0,6.0,64,True,mineable/pickaxe,False,0,0,16259,16256,16261
817,granite_slab,Granite Slab,1.5,6.0,64,True,mineable/pickaxe,False,0,0,16265,16262,16267
818,andesite_slab,Andesite Slab,1.5,6.0,64,True,mineable/pickaxe,False,0,0,16271,16268,16273
819,red_nether_brick_slab,Red Nether Brick Slab,2.0,6.0,64,True,mineable/pickaxe,False,0,0,16277,16274,16279
820,polished_andesite_slab,Polished Andesite Slab,1.5,6.0,64,True,mineable/pickaxe,False,0,0,16283,16280,16285
821,diorite_slab,Diorite Slab,1.5,6.0,64,True,mineable/pickaxe,False,0,0,16289,16286,16291
822,brick_wall,Brick Wall,2.0,6.0,64,True,mineable/pickaxe,False,0,0,16295,16292,16615
823,prismarine_wall,Prismarine Wall,1.5,6.0,64,True,mineable/pickaxe,False,0,0,16619,16616,16939
824,red_sandstone_wall,Red Sandstone Wall,0.8,0.8,64,True,mineable/pickaxe,False,0,0,16943,16940,17263
825,mossy_stone_brick_wall,Mossy Stone Brick Wall,1.5,6.0,64,True,mineable/pickaxe,False,0,0,17267,17264,17587
826,granite_wall,Granite Wall,1.5,6.0,64,True,mineable/pickaxe,False,0,0,17591,17588,17911
827,stone_brick_wall,Stone Brick Wall,1.5,6.0,64,True,mineable/pickaxe,False,0,0,17915,17912,18235
828,mud_brick_wall,Mud Brick Wall,1.5,3.0,64,True,mineable/pickaxe,False,0,0,18239,18236,18559
829,nether_brick_wall,Nether Brick Wall,2.0,6.0,64,True,mineable/pickaxe,False,0,0,18563,18560,18883
830,andesite_wall,Andesite Wall,1.5,6.0,64,True,mineable/pickaxe,False,0,0,18887,18884,19207
831,red_nether_brick_wall,Red Nether Brick Wall,2.0,6.0,64,True,mineable/pickaxe,False,0,0,19211,19208,19531
832,sandstone_wall,Sandstone Wall,0.8,0.8,64,True,mineable/pickaxe,False,0,0,19535,19532,19855
833,end_stone_brick_wall,End Stone Brick Wall,3.0,9.0,64,True,mineable/pickaxe,False,0,0,19859,19856,20179
834,diorite_wall,Diorite Wall,1.5,6.0,64,True,mineable/pickaxe,False,0,0,20183,20180,20503
835,scaffolding,Scaffolding,0.0,0.0,64,True,default,True,0,0,20535,20504,20535
836,loom,Loom,2.5,2.5,64,True,mineable/axe,False,0,15,20536,20536,20539
837,barrel,Barrel,2.5,2.5,64,True,mineable/axe,False,0,15,20541,20540,20551
838,smoker,Smoker,3.5,3.5,64,True,mineable/pickaxe,False,0,15,20553,20552,20559
839,blast_furnace,Blast Furnace,3.5,3.5,64,True,mineable/pickaxe,False,0,15,20561,20560,20567
840,cartography_table,Cartography Table,2.5,2.5,64,True,mineable/axe,False,0,15,20568,20568,20568
841,fletching_table,Fletching Table,2.5,2.5,64,True,mineable/axe,False,0,15,20569,20569,20569
842,grindstone,Grindstone,2.0,6.0,64,True,mineable/pickaxe,False,0,0,20574,20570,20581
843,lectern,Lectern,2.5,2.5,64,True,mineable/axe,False,0,0,20585,20582,20597
844,smithing_table,Smithing Table,2.5,2.5,64,True,mineable/axe,False,0,15,20598,20598,20598
845,stonecutter,Stonecutter,3.5,3.5,64,True,mineable/pickaxe,False,0,0,20599,20599,20602
846,bell,Bell,5.0,5.0,64,True,mineable/pickaxe,False,0,0,20604,20603,20634
847,lantern,Lantern,3.5,3.5,64,True,mineable/pickaxe,True,15,0,20638,20635,20638
848,soul_lantern,Soul Lantern,3.5,3.5,64,True,mineable/pickaxe,True,10,0,20642,20639,20642
849,copper_lantern,Copper Lantern,3.5,3.5,64,True,mineable/pickaxe,True,15,0,20646,20643,20646
850,exposed_copper_lantern,Exposed Copper Lantern,3.5,3.5,64,True,mineable/pickaxe,True,15,0,20650,20647,20650
851,weathered_copper_lantern,Weathered Copper Lantern,3.5,3.5,64,True,mineable/pickaxe,True,15,0,20654,20651,20654
852,oxidized_copper_lantern,Oxidized Copper Lantern,3.5,3.5,64,True,mineable/pickaxe,True,15,0,20658,20655,20658
853,waxed_copper_lantern,Waxed Copper Lantern,3.5,3.5,64,True,mineable/pickaxe,True,15,0,20662,20659,20662
854,waxed_exposed_copper_lantern,Waxed Exposed Copper Lantern,3.5,3.5,64,True,mineable/pickaxe,True,15,0,20666,20663,20666
855,waxed_weathered_copper_lantern,Waxed Weathered Copper Lantern,3.5,3.5,64,True,mineable/pickaxe,True,15,0,20670,20667,20670
856,waxed_oxidized_copper_lantern,Waxed Oxidized Copper Lantern,3.5,3.5,64,True,mineable/pickaxe,True,15,0,20674,20671,20674
857,campfire,Campfire,2.0,2.0,64,True,mineable/axe,True,15,0,20678,20675,20706
858,soul_campfire,Soul Campfire,2.0,2.0,64,True,mineable/axe,True,10,0,20710,20707,20738
859,sweet_berry_bush,Sweet Berry Bush,0.0,0.0,64,True,default,True,0,0,20739,20739,20742
860,warped_stem,Warped Stem,2.0,2.0,64,True,mineable/axe,False,0,15,20744,20743,20745
861,stripped_warped_stem,Stripped Warped Stem,2.0,2.0,64,True,mineable/axe,False,0,15,20747,20746,20748
862,warped_hyphae,Warped Hyphae,2.0,2.0,64,True,mineable/axe,False,0,15,20750,20749,20751
863,stripped_warped_hyphae,Stripped Warped Hyphae,2.0,2.0,64,True,mineable/axe,False,0,15,20753,20752,20754
864,warped_nylium,Warped Nylium,0.4,0.4,64,True,mineable/pickaxe,False,0,15,20755,20755,20755
865,warped_fungus,Warped Fungus,0.0,0.0,64,True,default,True,0,0,20756,20756,20756
866,warped_wart_block,Warped Wart Block,1.0,1.0,64,True,mineable/hoe,False,0,15,20757,20757,20757
867,warped_roots,Warped Roots,0.0,0.0,64,True,default,True,0,0,20758,20758,20758
868,nether_sprouts,Nether Sprouts,0.0,0.0,64,True,default,True,0,0,20759,20759,20759
869,crimson_stem,Crimson Stem,2.0,2.0,64,True,mineable/axe,False,0,15,20761,20760,20762
870,stripped_crimson_stem,Stripped Crimson Stem,2.0,2.0,64,True,mineable/axe,False,0,15,20764,20763,20765
871,crimson_hyphae,Crimson Hyphae,2.0,2.0,64,True,mineable/axe,False,0,15,20767,20766,20768
872,stripped_crimson_hyphae,Stripped Crimson Hyphae,2.0,2.0,64,True,mineable/axe,False,0,15,20770,20769,20771
873,crimson_nylium,Crimson Nylium,0.4,0.4,64,True,mineable/pickaxe,False,0,15,20772,20772,20772
874,crimson_fungus,Crimson Fungus,0.0,0.0,64,True,default,True,0,0,20773,20773,20773
875,shroomlight,Shroomlight,1.0,1.0,64,True,mineable/hoe,False,15,15,20774,20774,20774
876,weeping_vines,Weeping Vines,0.0,0.0,64,True,default,True,0,0,20775,20775,20800
877,weeping_vines_plant,Weeping Vines Plant,0.0,0.0,64,True,default,True,0,0,20801,20801,20801
878,twisting_vines,Twisting Vines,0.0,0.0,64,True,default,True,0,0,20802,20802,20827
879,twisting_vines_plant,Twisting Vines Plant,0.0,0.0,64,True,default,True,0,0,20828,20828,20828
880,crimson_roots,Crimson Roots,0.0,0.0,64,True,default,True,0,0,20829,20829,20829
881,crimson_planks,Crimson Planks,2.0,3.0,64,True,mineable/axe,False,0,15,20830,20830,20830
882,warped_planks,Warped Planks,2.0,3.0,64,True,mineable/axe,False,0,15,20831,20831,20831
883,crimson_slab,Crimson Slab,2.0,3.0,64,True,mineable/axe,False,0,0,20835,20832,20837
884,warped_slab,Warped Slab,2.0,3.0,64,True,mineable/axe,False,0,0,20841,20838,20843
885,crimson_pressure_plate,Crimson Pressure Plate,0.5,0.5,64,True,mineable/axe,True,0,0,20845,20844,20845
886,warped_pressure_plate,Warped Pressure Plate,0.5,0.5,64,True,mineable/axe,True,0,0,20847,20846,20847
887,crimson_fence,Crimson Fence,2.0,3.0,64,True,mineable/axe,False,0,0,20879,20848,20879
888,warped_fence,Warped Fence,2.0,3.0,64,True,mineable/axe,False,0,0,20911,20880,20911
889,crimson_trapdoor,Crimson Trapdoor,3.0,3.0,64,True,mineable/axe,True,0,0,20927,20912,20975
890,warped_trapdoor,Warped Trapdoor,3.0,3.0,64,True,mineable/axe,True,0,0,20991,20976,21039
891,crimson_fence_gate,Crimson Fence Gate,2.0,3.0,64,True,mineable/axe,False,0,0,21047,21040,21071
892,warped_fence_gate,Warped Fence Gate,2.0,3.0,64,True,mineable/axe,False,0,0,21079,21072,21103
893,crimson_stairs,Crimson Stairs,2.0,3.0,64,True,mineable/axe,False,0,0,21115,21104,21183
894,warped_stairs,Warped Stairs,2.0,3.0,64,True,mineable/axe,False,0,0,21195,21184,21263
895,crimson_button,Crimson Button,0.5,0.5,64,True,mineable/axe,True,0,0,21273,21264,21287
896,warped_button,Warped Button,0.5,0.5,64,True,mineable/axe,True,0,0,21297,21288,21311
897,crimson_door,Crimson Door,3.0,3.0,64,True,mineable/axe,True,0,0,21323,21312,21375
898,warped_door,Warped Door,3.0,3.0,64,True,mineable/axe,True,0,0,21387,21376,21439
899,crimson_sign,Crimson Sign,1.0,1.0,16,True,mineable/axe,True,0,0,21441,21440,21471
900,warped_sign,Warped Sign,1.0,1.0,16,True,mineable/axe,True,0,0,21473,21472,21503
901,crimson_wall_sign,Crimson Sign,1.0,1.0,16,True,mineable/axe,True,0,0,21505,21504,21511
902,warped_wall_sign,Warped Sign,1.0,1.0,16,True,mineable/axe,True,0,0,21513,21512,21519
903,structure_block,Structure Block,-1.0,3600000.0,64,False,default,False,0,15,21521,21520,21523
904,jigsaw,Jigsaw Block,-1.0,3600000.0,64,False,default,False,0,15,21534,21524,21535
905,test_block,Test Block,-1.0,3600000.0,64,False,default,False,0,15,21536,21536,21539
906,test_instance_block,Test Instance Block,-1.0,3600000.0,64,False,default,True,0,1,21540,21540,21540
907,composter,Composter,0.6,0.6,64,True,mineable/axe,False,0,0,21541,21541,21549
908,target,Target,0.5,0.5,64,True,mineable/hoe,False,0,15,21550,21550,21565
909,bee_nest,Bee Nest,0.3,0.3,64,True,mineable/axe,False,0,15,21566,21566,21589
910,beehive,Beehive,0.6,0.6,64,True,mineable/axe,False,0,15,21590,21590,21613
911,honey_block,Honey Block,0.0,0.0,64,True,default,True,0,1,21614,21614,21614
912,honeycomb_block,Honeycomb Block,0.6,0.6,64,True,default,False,0,15,21615,21615,21615
913,netherite_block,Block of Netherite,50.0,1200.0,64,True,incorrect_for_wooden_tool,False,0,15,21616,21616,21616
914,ancient_debris,Ancient Debris,30.0,1200.0,64,True,incorrect_for_wooden_tool,False,0,15,21617,21617,21617
915,crying_obsidian,Crying Obsidian,50.0,1200.0,64,True,incorrect_for_wooden_tool,False,10,15,21618,21618,21618
916,respawn_anchor,Respawn Anchor,50.0,1200.0,64,True,incorrect_for_wooden_tool,False,0,15,21619,21619,21623
917,potted_crimson_fungus,Potted Crimson Fungus,0.0,0.0,64,True,default,True,0,0,21624,21624,21624
918,potted_warped_fungus,Potted Warped Fungus,0.0,0.0,64,True,default,True,0,0,21625,21625,21625
919,potted_crimson_roots,Potted Crimson Roots,0.0,0.0,64,True,default,True,0,0,21626,21626,21626
920,potted_warped_roots,Potted Warped Roots,0.0,0.0,64,True,default,True,0,0,21627,21627,21627
921,lodestone,Lodestone,3.5,3.5,64,True,mineable/pickaxe,False,0,15,21628,21628,21628
922,blackstone,Blackstone,1.5,6.0,64,True,mineable/pickaxe,False,0,15,21629,21629,21629
923,blackstone_stairs,Blackstone Stairs,1.5,6.0,64,True,mineable/pickaxe,False,0,0,21641,21630,21709
924,blackstone_wall,Blackstone Wall,1.5,6.0,64,True,mineable/pickaxe,False,0,0,21713,21710,22033
925,blackstone_slab,Blackstone Slab,2.0,6.0,64,True,mineable/pickaxe,False,0,0,22037,22034,22039
926,polished_blackstone,Polished Blackstone,2.0,6.0,64,True,mineable/pickaxe,False,0,15,22040,22040,22040
927,polished_blackstone_bricks,Polished Blackstone Bricks,1.5,6.0,64,True,mineable/pickaxe,False,0,15,22041,22041,22041
928,cracked_polished_blackstone_bricks,Cracked Polished Blackstone Bricks,1.5,6.0,64,True,mineable/pickaxe,False,0,15,22042,22042,22042
929,chiseled_polished_blackstone,Chiseled Polished Blackstone,1.5,6.0,64,True,mineable/pickaxe,False,0,15,22043,22043,22043
930,polished_blackstone_brick_slab,Polished Blackstone Brick Slab,2.0,6.0,64,True,mineable/pickaxe,False,0,0,22047,22044,22049
931,polished_blackstone_brick_stairs,Polished Blackstone Brick Stairs,1.5,6.0,64,True,mineable/pickaxe,False,0,0,22061,22050,22129
932,polished_blackstone_brick_wall,Polished Blackstone Brick Wall,1.5,6.0,64,True,mineable/pickaxe,False,0,0,22133,22130,22453
933,gilded_blackstone,Gilded Blackstone,1.5,6.0,64,True,mineable/pickaxe,False,0,15,22454,22454,22454
934,polished_blackstone_stairs,Polished Blackstone Stairs,2.0,6.0,64,True,mineable/pickaxe,False,0,0,22466,22455,22534
935,polished_blackstone_slab,Polished Blackstone Slab,2.0,6.0,64,True,mineable/pickaxe,False,0,0,22538,22535,22540
936,polished_blackstone_pressure_plate,Polished Blackstone Pressure Plate,0.5,0.5,64,True,mineable/pickaxe,True,0,0,22542,22541,22542
937,polished_blackstone_button,Polished Blackstone Button,0.5,0.5,64,True,mineable/pickaxe,True,0,0,22552,22543,22566
938,polished_blackstone_wall,Polished Blackstone Wall,2.0,6.0,64,True,mineable/pickaxe,False,0,0,22570,22567,22890
939,chiseled_nether_bricks,Chiseled Nether Bricks,2.0,6.0,64,True,mineable/pickaxe,False,0,15,22891,22891,22891
940,cracked_nether_bricks,Cracked Nether Bricks,2.0,6.0,64,True,mineable/pickaxe,False,0,15,22892,22892,22892
941,quartz_bricks,Quartz Bricks,0.8,0.8,64,True,mineable/pickaxe,False,0,15,22893,22893,22893
942,candle,Candle,0.1,0.1,64,True,default,True,0,0,22897,22894,22909
943,white_candle,White Candle,0.1,0.1,64,True,default,True,0,0,22913,22910,22925
944,orange_candle,Orange Candle,0.1,0.1,64,True,default,True,0,0,22929,22926,22941
945,magenta_candle,Magenta Candle,0.1,0.1,64,True,default,True,0,0,22945,22942,22957
946,light_blue_candle,Light Blue Candle,0.1,0.1,64,True,default,True,0,0,22961,22958,22973
947,yellow_candle,Yellow Candle,0.1,0.1,64,True,default,True,0,0,22977,22974,22989
948,lime_candle,Lime Candle,0.1,0.1,64,True,default,True,0,0,22993,22990,23005
949,pink_candle,Pink Candle,0.1,0.1,64,True,default,True,0,0,23009,23006,23021
950,gray_candle,Gray Candle,0.1,0.1,64,True,default,True,0,0,23025,23022,23037
951,light_gray_candle,Light Gray Candle,0.1,0.1,64,True,default,True,0,0,23041,23038,23053
952,cyan_candle,Cyan Candle,0.1,0.1,64,True,default,True,0,0,23057,23054,23069
953,purple_candle,Purple Candle,0.1,0.1,64,True,default,True,0,0,23073,23070,23085
954,blue_candle,Blue Candle,0.1,0.1,64,True,default,True,0,0,23089,23086,23101
955,brown_candle,Brown Candle,0.1,0.1,64,True,default,True,0,0,23105,23102,23117
956,green_candle,Green Candle,0.1,0.1,64,True,default,True,0,0,23121,23118,23133
957,red_candle,Red Candle,0.1,0.1,64,True,default,True,0,0,23137,23134,23149
958,black_candle,Black Candle,0.1,0.1,64,True,default,True,0,0,23153,23150,23165
959,candle_cake,Cake with Candle,0.5,0.5,64,True,default,False,0,0,23167,23166,23167
960,white_candle_cake,Cake with White Candle,0.5,0.5,64,True,default,False,0,0,23169,23168,23169
961,orange_candle_cake,Cake with Orange Candle,0.5,0.5,64,True,default,False,0,0,23171,23170,23171
962,magenta_candle_cake,Cake with Magenta Candle,0.5,0.5,64,True,default,False,0,0,23173,23172,23173
963,light_blue_candle_cake,Cake with Light Blue Candle,0.5,0.5,64,True,default,False,0,0,23175,23174,23175
964,yellow_candle_cake,Cake with Yellow Candle,0.5,0.5,64,True,default,False,0,0,23177,23176,23177
965,lime_candle_cake,Cake with Lime Candle,0.5,0.5,64,True,default,False,0,0,23179,23178,23179
966,pink_candle_cake,Cake with Pink Candle,0.5,0.5,64,True,default,False,0,0,23181,23180,23181
967,gray_candle_cake,Cake with Gray Candle,0.5,0.5,64,True,default,False,0,0,23183,23182,23183
968,light_gray_candle_cake,Cake with Light Gray Candle,0.5,0.5,64,True,default,False,0,0,23185,23184,23185
969,cyan_candle_cake,Cake with Cyan Candle,0.5,0.5,64,True,default,False,0,0,23187,23186,23187
970,purple_candle_cake,Cake with Purple Candle,0.5,0.5,64,True,default,False,0,0,23189,23188,23189
971,blue_candle_cake,Cake with Blue Candle,0.5,0.5,64,True,default,False,0,0,23191,23190,23191
972,brown_candle_cake,Cake with Brown Candle,0.5,0.5,64,True,default,False,0,0,23193,23192,23193
973,green_candle_cake,Cake with Green Candle,0.5,0.5,64,True,default,False,0,0,23195,23194,23195
974,red_candle_cake,Cake with Red Candle,0.5,0.5,64,True,default,False,0,0,23197,23196,23197
975,black_candle_cake,Cake with Black Candle,0.5,0.5,64,True,default,False,0,0,23199,23198,23199
976,amethyst_block,Block of Amethyst,1.5,1.5,64,True,mineable/pickaxe,False,0,15,23200,23200,23200
977,budding_amethyst,Budding Amethyst,1.5,1.5,64,True,mineable/pickaxe,False,0,15,23201,23201,23201
978,amethyst_cluster,Amethyst Cluster,1.5,1.5,64,True,mineable/pickaxe,True,5,0,23211,23202,23213
979,large_amethyst_bud,Large Amethyst Bud,1.5,1.5,64,True,mineable/pickaxe,True,4,0,23223,23214,23225
980,medium_amethyst_bud,Medium Amethyst Bud,1.5,1.5,64,True,mineable/pickaxe,True,2,0,23235,23226,23237
981,small_amethyst_bud,Small Amethyst Bud,1.5,1.5,64,True,mineable/pickaxe,True,1,0,23247,23238,23249
982,tuff,Tuff,1.5,6.0,64,True,mineable/pickaxe,False,0,15,23250,23250,23250
983,tuff_slab,Tuff Slab,1.5,6.0,64,True,mineable/pickaxe,False,0,0,23254,23251,23256
984,tuff_stairs,Tuff Stairs,1.5,6.0,64,True,mineable/pickaxe,False,0,0,23268,23257,23336
985,tuff_wall,Tuff Wall,1.5,6.0,64,True,mineable/pickaxe,False,0,0,23340,23337,23660
986,polished_tuff,Polished Tuff,1.5,6.0,64,True,mineable/pickaxe,False,0,15,23661,23661,23661
987,polished_tuff_slab,Polished Tuff Slab,1.5,6.0,64,True,mineable/pickaxe,False,0,0,23665,23662,23667
988,polished_tuff_stairs,Polished Tuff Stairs,1.5,6.0,64,True,mineable/pickaxe,False,0,0,23679,23668,23747
989,polished_tuff_wall,Polished Tuff Wall,1.5,6.0,64,True,mineable/pickaxe,False,0,0,23751,23748,24071
990,chiseled_tuff,Chiseled Tuff,1.5,6.0,64,True,mineable/pickaxe,False,0,15,24072,24072,24072
991,tuff_bricks,Tuff Bricks,1.5,6.0,64,True,mineable/pickaxe,False,0,15,24073,24073,24073
992,tuff_brick_slab,Tuff Brick Slab,1.5,6.0,64,True,mineable/pickaxe,False,0,0,24077,24074,24079
993,tuff_brick_stairs,Tuff Brick Stairs,1.5,6.0,64,True,mineable/pickaxe,False,0,0,24091,24080,24159
994,tuff_brick_wall,Tuff Brick Wall,1.5,6.0,64,True,mineable/pickaxe,False,0,0,24163,24160,24483
995,chiseled_tuff_bricks,Chiseled Tuff Bricks,1.5,6.0,64,True,mineable/pickaxe,False,0,15,24484,24484,24484
996,calcite,Calcite,0.75,0.75,64,True,mineable/pickaxe,False,0,15,24485,24485,24485
997,tinted_glass,Tinted Glass,0.3,0.3,64,True,default,True,0,15,24486,24486,24486
998,powder_snow,Powder Snow,0.25,0.25,1,True,default,True,0,1,24487,24487,24487
999,sculk_sensor,Sculk Sensor,1.5,1.5,64,True,mineable/hoe,False,1,0,24489,24488,24583
1000,calibrated_sculk_sensor,Calibrated Sculk Sensor,1.5,1.5,64,True,mineable/hoe,False,1,0,24585,24584,24967
1001,sculk,Sculk,0.2,0.2,64,True,mineable/hoe,False,0,15,24968,24968,24968
1002,sculk_vein,Sculk Vein,0.2,0.2,64,True,mineable/hoe,True,0,1,25096,24969,25096
1003,sculk_catalyst,Sculk Catalyst,3.0,3.0,64,True,mineable/hoe,False,6,15,25098,25097,25098
1004,sculk_shrieker,Sculk Shrieker,3.0,3.0,64,True,mineable/hoe,False,0,1,25106,25099,25106
1005,copper_block,Block of Copper,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,15,25107,25107,25107
1006,exposed_copper,Exposed Copper,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,15,25108,25108,25108
1007,weathered_copper,Weathered Copper,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,15,25109,25109,25109
1008,oxidized_copper,Oxidized Copper,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,15,25110,25110,25110
1009,copper_ore,Copper Ore,3.0,3.0,64,True,incorrect_for_wooden_tool,False,0,15,25111,25111,25111
1010,deepslate_copper_ore,Deepslate Copper Ore,4.5,3.0,64,True,incorrect_for_wooden_tool,False,0,15,25112,25112,25112
1011,oxidized_cut_copper,Oxidized Cut Copper,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,15,25113,25113,25113
1012,weathered_cut_copper,Weathered Cut Copper,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,15,25114,25114,25114
1013,exposed_cut_copper,Exposed Cut Copper,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,15,25115,25115,25115
1014,cut_copper,Cut Copper,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,15,25116,25116,25116
1015,oxidized_chiseled_copper,Oxidized Chiseled Copper,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,15,25117,25117,25117
1016,weathered_chiseled_copper,Weathered Chiseled Copper,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,15,25118,25118,25118
1017,exposed_chiseled_copper,Exposed Chiseled Copper,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,15,25119,25119,25119
1018,chiseled_copper,Chiseled Copper,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,15,25120,25120,25120
1019,waxed_oxidized_chiseled_copper,Waxed Oxidized Chiseled Copper,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,15,25121,25121,25121
1020,waxed_weathered_chiseled_copper,Waxed Weathered Chiseled Copper,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,15,25122,25122,25122
1021,waxed_exposed_chiseled_copper,Waxed Exposed Chiseled Copper,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,15,25123,25123,25123
1022,waxed_chiseled_copper,Waxed Chiseled Copper,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,15,25124,25124,25124
1023,oxidized_cut_copper_stairs,Oxidized Cut Copper Stairs,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,0,25136,25125,25204
1024,weathered_cut_copper_stairs,Weathered Cut Copper Stairs,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,0,25216,25205,25284
1025,exposed_cut_copper_stairs,Exposed Cut Copper Stairs,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,0,25296,25285,25364
1026,cut_copper_stairs,Cut Copper Stairs,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,0,25376,25365,25444
1027,oxidized_cut_copper_slab,Oxidized Cut Copper Slab,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,0,25448,25445,25450
1028,weathered_cut_copper_slab,Weathered Cut Copper Slab,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,0,25454,25451,25456
1029,exposed_cut_copper_slab,Exposed Cut Copper Slab,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,0,25460,25457,25462
1030,cut_copper_slab,Cut Copper Slab,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,0,25466,25463,25468
1031,waxed_copper_block,Waxed Block of Copper,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,15,25469,25469,25469
1032,waxed_weathered_copper,Waxed Weathered Copper,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,15,25470,25470,25470
1033,waxed_exposed_copper,Waxed Exposed Copper,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,15,25471,25471,25471
1034,waxed_oxidized_copper,Waxed Oxidized Copper,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,15,25472,25472,25472
1035,waxed_oxidized_cut_copper,Waxed Oxidized Cut Copper,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,15,25473,25473,25473
1036,waxed_weathered_cut_copper,Waxed Weathered Cut Copper,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,15,25474,25474,25474
1037,waxed_exposed_cut_copper,Waxed Exposed Cut Copper,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,15,25475,25475,25475
1038,waxed_cut_copper,Waxed Cut Copper,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,15,25476,25476,25476
