recipe_id,result_item,result_count,recipe_type,ingredients,num_distinct_ingredients
1450,white_dye,1,shapeless,lily_of_the_valley,1
1451,orange_dye,1,shapeless,open_eyeblossom,1
1452,orange_dye,1,shapeless,orange_tulip,1
1453,orange_dye,2,shapeless,yellow_dye; red_dye,2
1454,orange_dye,1,shapeless,torchflower,1
1455,pale_oak_planks,4,shapeless,pale_oak_log,1
1456,magenta_dye,1,shapeless,allium,1
1457,magenta_dye,3,shapeless,pink_dye; blue_dye; red_dye,3
1458,magenta_dye,4,shapeless,white_dye; blue_dye; red_dye,3
1459,magenta_dye,2,shapeless,lilac,1
1460,magenta_dye,2,shapeless,pink_dye; purple_dye,2
1461,mangrove_planks,4,shapeless,mangrove_log,1
1462,bamboo_planks,2,shapeless,bamboo_block,1
1463,light_blue_dye,1,shapeless,blue_orchid,1
1464,light_blue_dye,2,shapeless,white_dye; blue_dye,2
1465,crimson_planks,4,shapeless,crimson_stem,1
1466,yellow_dye,1,shapeless,dandelion,1
1467,yellow_dye,2,shapeless,sunflower,1
1468,yellow_dye,1,shapeless,wildflowers,1
1469,lime_dye,2,shapeless,white_dye; green_dye,2
1470,warped_planks,4,shapeless,warped_stem,1
1471,pink_dye,1,shapeless,cactus_flower,1
1472,pink_dye,2,shapeless,peony,1
1473,pink_dye,1,shapeless,pink_petals,1
1474,pink_dye,1,shapeless,pink_tulip,1
1475,pink_dye,2,shapeless,white_dye; red_dye,2
1476,gray_dye,2,shapeless,white_dye; black_dye,2
1477,gray_dye,1,shapeless,closed_eyeblossom,1
1478,light_gray_dye,1,shapeless,azure_bluet,1
1479,light_gray_dye,3,shapeless,white_dye; black_dye,2
1480,light_gray_dye,2,shapeless,white_dye; gray_dye,2
1481,light_gray_dye,1,shapeless,oxeye_daisy,1
1482,light_gray_dye,1,shapeless,white_tulip,1
1483,cyan_dye,2,shapeless,blue_dye; green_dye,2
1484,cyan_dye,2,shapeless,pitcher_plant,1
1485,prismarine_bricks,1,shapeless,prismarine_shard,1
1486,purple_dye,2,shapeless,blue_dye; red_dye,2
1487,blue_dye,1,shapeless,lapis_lazuli,1
1488,blue_dye,1,shapeless,cornflower,1
1489,brown_dye,1,shapeless,cocoa_beans,1
1490,red_dye,1,shapeless,beetroot,1
1491,red_dye,1,shapeless,poppy,1
1492,red_dye,2,shapeless,rose_bush,1
1493,red_dye,1,shapeless,red_tulip,1
1494,black_dye,1,shapeless,ink_sac,1
1495,black_dye,1,shapeless,wither_rose,1
1496,bone_meal,3,shapeless,bone,1
1497,bone_meal,9,shapeless,bone_block,1
1498,sugar,3,shapeless,honey_bottle,1
1499,sugar,1,shapeless,sugar_cane,1
1500,nether_wart_block,1,shapeless,nether_wart,1
1501,dried_kelp,9,shapeless,dried_kelp_block,1
1502,pumpkin_seeds,4,shapeless,pumpkin,1
1503,melon_seeds,1,shapeless,melon_slice,1
1504,gold_nugget,9,shapeless,gold_ingot,1
1505,fermented_spider_eye,1,shapeless,brown_mushroom; sugar; spider_eye,3
1506,blaze_powder,2,shapeless,blaze_rod,1
1507,magma_cream,1,shapeless,slime_ball; blaze_powder,2
1508,ender_eye,1,shapeless,ender_pearl; blaze_powder,2
1509,waxed_copper_block,1,shapeless,copper_block; honeycomb,2
1510,waxed_exposed_copper,1,shapeless,exposed_copper; honeycomb,2
1511,waxed_weathered_copper,1,shapeless,weathered_copper; honeycomb,2
1512,waxed_oxidized_copper,1,shapeless,oxidized_copper; honeycomb,2
1513,white_concrete_powder,8,shapeless,sand; gravel; white_dye,3
1514,orange_concrete_powder,8,shapeless,sand; gravel; orange_dye,3
1515,magenta_concrete_powder,8,shapeless,sand; gravel; magenta_dye,3
1516,light_blue_concrete_powder,8,shapeless,sand; gravel; light_blue_dye,3
1517,yellow_concrete_powder,8,shapeless,sand; gravel; yellow_dye,3
1518,lime_concrete_powder,8,shapeless,sand; gravel; lime_dye,3
1519,pink_concrete_powder,8,shapeless,sand; gravel; pink_dye,3
1520,gray_concrete_powder,8,shapeless,sand; gravel; gray_dye,3
1521,light_gray_concrete_powder,8,shapeless,sand; gravel; light_gray_dye,3
1522,cyan_concrete_powder,8,shapeless,sand; gravel; cyan_dye,3
1523,purple_concrete_powder,8,shapeless,sand; gravel; purple_dye,3
1524,blue_concrete_powder,8,shapeless,sand; gravel; blue_dye,3
1525,brown_concrete_powder,8,shapeless,sand; gravel; brown_dye,3
1526,green_concrete_powder,8,shapeless,sand; gravel; green_dye,3
1527,red_concrete_powder,8,shapeless,sand; gravel; red_dye,3
1528,black_concrete_powder,8,shapeless,sand; gravel; black_dye,3
1529,muddy_mangrove_roots,1,shapeless,mud; mangrove_roots,2
1530,bamboo_block,1,shapeless,bamboo,1
1531,blue_ice,1,shapeless,packed_ice,1
1532,fire_charge,3,shapeless,coal; gunpowder; blaze_powder,3
1533,wind_charge,4,shapeless,breeze_rod,1
1534,writable_book,1,shapeless,feather; book; ink_sac,3
1535,glow_item_frame,1,shapeless,glow_ink_sac; item_frame,2
1536,redstone,9,shapeless,redstone_block,1
1537,orange_wool,1,shapeless,black_wool; orange_dye,2
1538,magenta_wool,1,shapeless,black_wool; magenta_dye,2
1539,light_blue_wool,1,shapeless,black_wool; light_blue_dye,2
1540,yellow_wool,1,shapeless,black_wool; yellow_dye,2
1541,pumpkin_pie,1,shapeless,pumpkin; egg; sugar,3
1542,lime_wool,1,shapeless,black_wool; lime_dye,2
1543,firework_rocket,3,shapeless,gunpowder; paper,2
1544,pink_wool,1,shapeless,black_wool; pink_dye,2
1545,gray_wool,1,shapeless,black_wool; gray_dye,2
1546,light_gray_wool,1,shapeless,black_wool; light_gray_dye,2
1547,cyan_wool,1,shapeless,black_wool; cyan_dye,2
1548,purple_wool,1,shapeless,black_wool; purple_dye,2
1549,blue_wool,1,shapeless,black_wool; blue_dye,2
1550,brown_wool,1,shapeless,black_wool; brown_dye,2
1551,waxed_lightning_rod,1,shapeless,lightning_rod; honeycomb,2
1552,green_wool,1,shapeless,black_wool; green_dye,2
1553,waxed_exposed_lightning_rod,1,shapeless,exposed_lightning_rod; honeycomb,2
1554,red_wool,1,shapeless,black_wool; red_dye,2
1555,rabbit_stew,1,shapeless,brown_mushroom; bowl; carrot; baked_potato; cooked_rabbit,5
1556,rabbit_stew,1,shapeless,red_mushroom; bowl; carrot; baked_potato; cooked_rabbit,5
1557,waxed_weathered_lightning_rod,1,shapeless,weathered_lightning_rod; honeycomb,2
1558,black_wool,1,shapeless,blue_wool; black_dye,2
1559,waxed_oxidized_lightning_rod,1,shapeless,oxidized_lightning_rod; honeycomb,2
1560,trapped_chest,1,shapeless,chest; tripwire_hook,2
1561,stone_button,1,shapeless,stone,1
1562,polished_blackstone_button,1,shapeless,polished_blackstone,1
1563,oak_button,1,shapeless,oak_planks,1
1564,spruce_button,1,shapeless,spruce_planks,1
1565,birch_button,1,shapeless,birch_planks,1
1566,jungle_button,1,shapeless,jungle_planks,1
1567,acacia_button,1,shapeless,acacia_planks,1
1568,cherry_button,1,shapeless,cherry_planks,1
1569,dark_oak_button,1,shapeless,dark_oak_planks,1
1570,pale_oak_button,1,shapeless,pale_oak_planks,1
1571,mangrove_button,1,shapeless,mangrove_planks,1
1572,bamboo_button,1,shapeless,bamboo_planks,1
1573,crimson_button,1,shapeless,crimson_planks,1
1574,warped_button,1,shapeless,warped_planks,1
1575,beetroot_soup,1,shapeless,bowl; beetroot,2
1576,iron_nugget,9,shapeless,iron_ingot,1
1577,copper_nugget,9,shapeless,copper_ingot,1
1578,waxed_copper_door,1,shapeless,copper_door; honeycomb,2
1579,waxed_exposed_copper_door,1,shapeless,exposed_copper_door; honeycomb,2
1580,waxed_weathered_copper_door,1,shapeless,weathered_copper_door; honeycomb,2
1581,waxed_oxidized_copper_door,1,shapeless,oxidized_copper_door; honeycomb,2
1582,music_disc_5,1,shapeless,disc_fragment_5,1
1583,waxed_copper_trapdoor,1,shapeless,copper_trapdoor; honeycomb,2
1584,waxed_exposed_copper_trapdoor,1,shapeless,exposed_copper_trapdoor; honeycomb,2
1585,waxed_weathered_copper_trapdoor,1,shapeless,weathered_copper_trapdoor; honeycomb,2
1586,waxed_oxidized_copper_trapdoor,1,shapeless,oxidized_copper_trapdoor; honeycomb,2
1587,suspicious_stew,1,shapeless,allium; brown_mushroom; red_mushroom; bowl,4
1588,suspicious_stew,1,shapeless,azure_bluet; brown_mushroom; red_mushroom; bowl,4
1589,suspicious_stew,1,shapeless,blue_orchid; brown_mushroom; red_mushroom; bowl,4
1590,suspicious_stew,1,shapeless,closed_eyeblossom; brown_mushroom; red_mushroom; bowl,4
1591,suspicious_stew,1,shapeless,cornflower; brown_mushroom; red_mushroom; bowl,4
1592,suspicious_stew,1,shapeless,dandelion; brown_mushroom; red_mushroom; bowl,4
1593,suspicious_stew,1,shapeless,lily_of_the_valley; brown_mushroom; red_mushroom; bowl,4
1594,suspicious_stew,1,shapeless,open_eyeblossom; brown_mushroom; red_mushroom; bowl,4
1595,suspicious_stew,1,shapeless,orange_tulip; brown_mushroom; red_mushroom; bowl,4
1596,suspicious_stew,1,shapeless,oxeye_daisy; brown_mushroom; red_mushroom; bowl,4
1597,suspicious_stew,1,shapeless,pink_tulip; brown_mushroom; red_mushroom; bowl,4
1598,suspicious_stew,1,shapeless,poppy; brown_mushroom; red_mushroom; bowl,4
1599,suspicious_stew,1,shapeless,red_tulip; brown_mushroom; red_mushroom; bowl,4
1600,suspicious_stew,1,shapeless,torchflower; brown_mushroom; red_mushroom; bowl,4
1601,suspicious_stew,1,shapeless,white_tulip; brown_mushroom; red_mushroom; bowl,4
1602,suspicious_stew,1,shapeless,wither_rose; brown_mushroom; red_mushroom; bowl,4
1603,flower_banner_pattern,1,shapeless,oxeye_daisy; paper,2
1604,creeper_banner_pattern,1,shapeless,paper; creeper_head,2
1605,mossy_cobblestone,1,shapeless,cobblestone; moss_block,2
1606,mossy_cobblestone,1,shapeless,cobblestone; vine,2
1607,skull_banner_pattern,1,shapeless,paper; wither_skeleton_skull,2
1608,mojang_banner_pattern,1,shapeless,enchanted_golden_apple; paper,2
1609,field_masoned_banner_pattern,1,shapeless,bricks; paper,2
1610,bordure_indented_banner_pattern,1,shapeless,vine; paper,2
1611,chest_minecart,1,shapeless,chest; minecart,2
1612,furnace_minecart,1,shapeless,furnace; minecart,2
1613,tnt_minecart,1,shapeless,tnt; minecart,2
1614,waxed_copper_lantern,1,shapeless,copper_lantern; honeycomb,2
1615,hopper_minecart,1,shapeless,hopper; minecart,2
1616,waxed_exposed_copper_lantern,1,shapeless,exposed_copper_lantern; honeycomb,2
1617,waxed_weathered_copper_lantern,1,shapeless,weathered_copper_lantern; honeycomb,2
1618,waxed_oxidized_copper_lantern,1,shapeless,oxidized_copper_lantern; honeycomb,2
1619,oak_chest_boat,1,shapeless,chest; oak_boat,2
1620,spruce_chest_boat,1,shapeless,chest; spruce_boat,2
1621,birch_chest_boat,1,shapeless,chest; birch_boat,2
1622,honey_bottle,4,shapeless,honey_block; glass_bottle,2
1623,jungle_chest_boat,1,shapeless,chest; jungle_boat,2
1624,acacia_chest_boat,1,shapeless,chest; acacia_boat,2
1625,cherry_chest_boat,1,shapeless,chest; cherry_boat,2
1626,dark_oak_chest_boat,1,shapeless,chest; dark_oak_boat,2
1627,pale_oak_chest_boat,1,shapeless,chest; pale_oak_boat,2
1628,mangrove_chest_boat,1,shapeless,chest; mangrove_boat,2
1629,bamboo_chest_raft,1,shapeless,chest; bamboo_raft,2
1630,white_candle,1,shapeless,white_dye; candle,2
1631,mossy_stone_bricks,1,shapeless,moss_block; stone_bricks,2
1632,mossy_stone_bricks,1,shapeless,stone_bricks; vine,2
1633,orange_candle,1,shapeless,orange_dye; candle,2
1634,magenta_candle,1,shapeless,magenta_dye; candle,2
1635,light_blue_candle,1,shapeless,light_blue_dye; candle,2
1636,flint_and_steel,1,shapeless,iron_ingot; flint,2
1637,packed_mud,1,shapeless,mud; wheat,2
1638,yellow_candle,1,shapeless,yellow_dye; candle,2
1639,lime_candle,1,shapeless,lime_dye; candle,2
1640,pink_candle,1,shapeless,pink_dye; candle,2
1641,gray_candle,1,shapeless,gray_dye; candle,2
1642,light_gray_candle,1,shapeless,light_gray_dye; candle,2
1643,coal,9,shapeless,coal_block,1
1644,cyan_candle,1,shapeless,cyan_dye; candle,2
1645,purple_candle,1,shapeless,purple_dye; candle,2
1646,blue_candle,1,shapeless,blue_dye; candle,2
1647,diamond,9,shapeless,diamond_block,1
1648,brown_candle,1,shapeless,brown_dye; candle,2
1649,emerald,9,shapeless,emerald_block,1
1650,green_candle,1,shapeless,green_dye; candle,2
1651,lapis_lazuli,9,shapeless,lapis_block,1
1652,red_candle,1,shapeless,red_dye; candle,2
1653,black_candle,1,shapeless,black_dye; candle,2
1654,raw_iron,9,shapeless,raw_iron_block,1
1655,raw_copper,9,shapeless,raw_copper_block,1
1656,raw_gold,9,shapeless,raw_gold_block,1
1657,waxed_copper_bars,1,shapeless,copper_bars; honeycomb,2
1658,waxed_exposed_copper_bars,1,shapeless,exposed_copper_bars; honeycomb,2
1659,netherite_ingot,1,shapeless,gold_ingot; netherite_scrap,2
1660,netherite_ingot,9,shapeless,netherite_block,1
1661,waxed_weathered_copper_bars,1,shapeless,weathered_copper_bars; honeycomb,2
1662,waxed_oxidized_copper_bars,1,shapeless,oxidized_copper_bars; honeycomb,2
1663,waxed_copper_chain,1,shapeless,copper_chain; honeycomb,2
1664,waxed_exposed_copper_chain,1,shapeless,exposed_copper_chain; honeycomb,2
1665,waxed_weathered_copper_chain,1,shapeless,weathered_copper_chain; honeycomb,2
1666,waxed_oxidized_copper_chain,1,shapeless,oxidized_copper_chain; honeycomb,2
1667,melon,1,shapeless,melon_slice,1
1668,resin_clump,9,shapeless,resin_block,1
1669,mushroom_stew,1,shapeless,brown_mushroom; red_mushroom; bowl,3
1670,wheat,9,shapeless,hay_block,1
1671,waxed_copper_chest,1,shapeless,honeycomb; copper_chest,2
1672,waxed_exposed_copper_chest,1,shapeless,honeycomb; exposed_copper_chest,2
1673,waxed_weathered_copper_chest,1,shapeless,honeycomb; weathered_copper_chest,2
1674,waxed_oxidized_copper_chest,1,shapeless,honeycomb; oxidized_copper_chest,2
1675,waxed_copper_golem_statue,1,shapeless,honeycomb; copper_golem_statue,2
1676,waxed_exposed_copper_golem_statue,1,shapeless,honeycomb; exposed_copper_golem_statue,2
1677,waxed_weathered_copper_golem_statue,1,shapeless,honeycomb; weathered_copper_golem_statue,2
1678,waxed_oxidized_copper_golem_statue,1,shapeless,honeycomb; oxidized_copper_golem_statue,2
1679,hay_block,1,shapeless,wheat,1
